member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian
r8i1p1f1,31,factual,1997-01-16 12:00:00,64.21504,222.13414,0.9872675915990702,0.5292936829851069
r8i1p1f1,32,factual,1997-04-16 00:00:00,-84.83016,109.31373,0.8740846902341003,0.505506119797235
r8i1p1f1,33,factual,1997-04-16 00:00:00,-83.892456,34.772728,0.7608949614394687,0.4601891201073586
r8i1p1f1,34,factual,1997-04-16 00:00:00,55.098583,37.166668,0.9445880297061243,0.4358179300039452
r8i1p1f1,35,factual,1997-10-16 12:00:00,-2.9961588,295.0,0.4661857111704235,0.9905582509333432
r8i1p1f1,36,factual,1998-05-16 12:00:00,-74.55459,108.184715,0.9061472994022257,0.5590790402823735
r8i1p1f1,37,factual,1998-12-16 12:00:00,54.597588,297.14285,0.9607765042818799,0.6422219272392049
r8i1p1f1,38,factual,1998-12-16 12:00:00,62.97138,95.96774,0.9801061289141888,0.715156825744216
r8i1p1f1,39,factual,1998-12-16 12:00:00,63.270073,163.80435,0.9440010171169709,0.9056815076692794
r8i1p1f1,40,factual,1999-01-16 12:00:00,-29.31338,127.5,0.7033055572719202,0.8487267852703507
r8i1p1f1,41,factual,1999-02-15 00:00:00,55.81836,121.55173,0.8169667812924704,0.807612311206617
r8i1p1f1,42,factual,1999-03-16 12:00:00,21.034332,51.40625,0.49856545303936106,0.9377612021386069
r8i1p1f1,43,factual,1999-03-16 12:00:00,27.781693,59.166668,0.7592349261032831,0.6407733627608319
r8i1p1f1,44,factual,2000-04-16 00:00:00,-86.45945,227.67241,0.7465512722010863,0.6080301497275888
r8i1p1f1,45,factual,2001-01-16 12:00:00,64.74539,150.38461,0.9958087987799079,0.7517730449012399
r8i1p1f1,46,factual,2001-07-16 12:00:00,-79.56898,337.71085,0.9913895212628168,0.6671974735724913
r8i1p1f1,47,factual,2001-07-16 12:00:00,-70.281685,40.27778,0.8433934869178521,0.627423634170958
r8i1p1f1,48,factual,2001-11-16 00:00:00,64.87158,138.23529,0.9851657121620693,0.8062200583848261
r8i1p1f1,49,factual,2002-02-15 00:00:00,34.101074,62.843136,0.9445212193232418,0.8550211291946277
r8i1p1f1,50,factual,2002-12-16 12:00:00,67.273636,20.357143,0.942167809166472,0.9110753485598205
r8i1p1f1,51,factual,2002-12-16 12:00:00,81.242,337.27274,0.9535835042772238,0.9441345491220833
r8i1p1f1,52,factual,2003-03-16 12:00:00,68.10499,141.36363,0.9380055642738234,0.8117479263119177
r8i1p1f1,53,factual,2003-05-16 12:00:00,43.822933,278.57144,0.816882064965848,0.8838993377978326
r8i1p1f1,54,factual,2003-07-16 12:00:00,25.09859,85.25,0.8578061992635042,0.8448657388209151
r8i1p1f1,55,factual,2003-09-16 00:00:00,-30.422537,26.25,0.7829386914524188,0.8723011113476661
r8i1p1f1,56,factual,2003-11-16 00:00:00,-10.684105,319.82144,0.631681321566727,0.9986994021166982
r8i1p1f1,57,factual,2003-11-16 00:00:00,19.901405,7.375,0.8819405763942596,0.9701644149980715
r8i1p1f1,58,factual,2004-01-16 12:00:00,-22.240717,124.545456,0.8600302235886307,0.8042206593045907
r8i1p1f1,59,factual,2004-03-16 12:00:00,1.2676055,295.75,0.5549374453114972,0.9989337373969267
r8i1p1f1,60,factual,2004-06-16 00:00:00,-68.83098,59.25,0.8319121449348416,0.5373840396492199
r8i1p1f1,61,factual,2005-02-15 00:00:00,-23.96927,117.72727,0.9226937849204003,0.7939300547363596
r8i1p1f1,62,factual,2005-03-16 12:00:00,17.112675,27.916666,0.9129784741878371,0.9279794028092592
r8i1p1f1,63,factual,2005-03-16 12:00:00,24.718311,46.875,0.8241734820151934,0.9603674567031328
r8i1p1f1,64,factual,2005-03-16 12:00:00,77.19718,335.5,0.9619835842855113,0.9466977460691776
r8i1p1f1,65,factual,2005-03-16 12:00:00,81.38027,290.75,0.7680436078794293,0.9862822764647213
r8i1p1f1,66,factual,2005-11-16 00:00:00,-3.169014,300.0,0.703927316773294,0.9996450139879501
r8i1p1f1,67,factual,2006-01-16 12:00:00,66.72215,311.5909,0.985695782760676,0.735753576385902
r8i1p1f1,68,factual,2006-01-16 12:00:00,66.855965,210.64516,0.9991153707953416,0.8139260792851208
r8i1p1f1,69,factual,2006-02-15 00:00:00,1.8526543,290.19232,0.7067213703301625,0.9984170995091087
r8i1p1f1,70,factual,2006-02-15 00:00:00,30.576185,68.63636,0.8487421735807694,0.9219194422164034
r8i1p1f1,71,factual,2006-08-16 12:00:00,-83.77562,301.05173,0.9885439153533324,0.8322365631470043
r8i1p1f1,72,factual,2007-02-15 00:00:00,12.94292,42.17105,0.8596155877024894,0.9994772748986005
r8i1p1f1,73,factual,2007-02-15 00:00:00,12.295774,24.5,0.7149842051696553,0.9898066442080353
r8i1p1f1,74,factual,2007-04-16 00:00:00,30.53276,36.304348,0.9404422233709462,0.7513206776057628
r8i1p1f1,75,factual,2007-06-16 00:00:00,-74.87325,145.83333,0.9652059970423932,0.7064783194848601
r8i1p1f1,76,factual,2007-07-16 12:00:00,25.605633,26.125,0.8155747546136428,0.8259443269908258
r8i1p1f1,77,factual,2007-08-16 12:00:00,-11.353339,292.66306,0.5708176970309002,0.9999977631967752
r8i1p1f1,78,factual,2007-10-16 12:00:00,-10.436619,20.333334,0.6694261109770763,0.999904815114597
r8i1p1f1,79,factual,2008-01-16 12:00:00,54.25352,120.0,0.8721804757031535,0.9045047678612841
r8i1p1f1,80,factual,2008-01-16 12:00:00,64.93412,109.879036,0.9705142109976252,0.9715785822687742
r8i1p1f1,81,factual,2008-01-16 12:00:00,63.93486,67.03125,0.940419087450341,0.8422467409523957
r8i1p1f1,82,factual,2008-02-15 12:00:00,29.31338,265.85938,0.9985548932871025,0.9757588094525794
r8i1p1f1,83,factual,2008-03-16 12:00:00,-80.24495,261.84784,0.8458360174155699,0.8218657676321617
r8i1p1f1,84,factual,2008-11-16 00:00:00,71.26761,148.75,0.9771967637967732,0.9755018795687437
r8i1p1f1,85,factual,2009-01-16 12:00:00,72.116486,117.0946,0.9653991684915497,0.993526170437382
r8i1p1f1,86,factual,2009-02-15 00:00:00,28.732397,13.75,0.7413907878804782,0.9668078947816019
r8i1p1f1,87,factual,2009-04-16 00:00:00,18.651913,264.2857,0.9421509517365096,0.997964633021043
r8i1p1f1,88,factual,2009-06-16 00:00:00,-80.51106,112.28571,0.985627066940845,0.7286408712476677
r8i1p1f1,89,factual,2009-06-16 00:00:00,-77.71671,33.59155,0.9978893654578057,0.7209183362645433
r8i1p1f1,90,factual,2009-06-16 00:00:00,-72.71447,61.363636,0.886892967694219,0.5678425657339055
r8i1p1f1,91,factual,2009-06-16 00:00:00,-70.24989,94.1129,0.8687951344156256,0.6128012423770177
r8i1p1f1,92,factual,2009-06-16 00:00:00,47.42958,2.0833333,0.9844068327431755,0.7769563405600648
r8i1p1f1,93,factual,2009-10-16 12:00:00,9.022369,40.441177,0.6624542569020029,0.9990450573176421
r8i1p1f1,94,factual,2010-05-16 12:00:00,48.461544,126.92308,0.9747593220755283,0.9145753354405757
r8i1p1f1,95,factual,2010-07-16 12:00:00,56.661976,14.3125,0.976558977600974,0.9383928540758939
r8i1p1f1,96,factual,2011-02-15 00:00:00,29.219387,257.41525,0.9844032419325399,0.9717643346805193
r8i1p1f1,97,factual,2011-02-15 00:00:00,43.918804,122.05882,0.9797561529273426,0.9403713244802719
r8i1p1f1,98,factual,2011-03-16 12:00:00,48.499687,25.108696,0.9946901364419838,0.8555273180933208
r8i1p1f1,99,factual,2011-05-16 12:00:00,31.78765,5.3846154,0.952931368124307,0.9713424601371836
r8i1p1f1,100,factual,2012-01-16 12:00:00,63.405636,37.0,0.8698849476624981,0.9844103120738635
r8i1p1f1,101,factual,2012-03-16 12:00:00,16.09859,355.25,0.8930092110331423,0.9940216769368015
r8i1p1f1,102,factual,2012-03-16 12:00:00,18.507042,3.0,0.9011907136152796,0.9925968537890636
r8i1p1f1,103,factual,2012-04-16 00:00:00,-88.253525,166.0,0.9250130368327039,0.7909652569152734
r8i1p1f1,104,factual,2012-04-16 00:00:00,-88.34662,239.89131,0.9669730008673906,0.8244837352383263
r8i1p1f1,105,factual,2012-04-16 00:00:00,-84.38632,334.2857,0.9002401133563889,0.6977517611280295
r8i1p1f1,106,factual,2012-05-16 12:00:00,24.084505,100.90909,0.8266524473804566,0.969863100206961
r8i1p1f1,107,factual,2013-01-16 12:00:00,65.44014,172.75,0.9999984584754756,0.9799094471349516
r8i1p1f1,108,factual,2013-04-16 00:00:00,49.43662,275.46875,0.9312219829083099,0.9511843319501896
r8i1p1f1,109,factual,2014-01-16 12:00:00,40.225353,271.83334,0.9908441376608187,0.9427811669596847
r8i1p1f1,110,factual,2014-01-16 12:00:00,56.3662,77.333336,0.9986820049769402,0.6901069031129025
r8i1p1f1,111,factual,2014-04-16 00:00:00,46.204227,281.25,0.9998233925597362,0.9695560405765519
r8i1p1f1,112,factual,2014-04-16 00:00:00,48.053776,262.27274,0.9924242784607997,0.6262939052917348
r8i1p1f1,113,factual,2014-11-16 00:00:00,-15.9624405,28.148148,0.7925904026135172,0.9961987489819585
r8i1p1f1,0,counterfactual,1980-01-16 12:00:00,58.73239,68.333336,0.6097205255262331,0.02790415007096836
r8i1p1f1,1,counterfactual,1980-04-16 00:00:00,34.22535,50.76923,0.025748745132484818,0.0046468699833827065
r8i1p1f1,2,counterfactual,1980-04-16 00:00:00,47.974003,81.15385,0.19008975122035277,0.0030082806025272246
r8i1p1f1,3,counterfactual,1981-11-16 00:00:00,0.55457747,304.0625,0.0,0.0017320299327912014
r8i1p1f1,4,counterfactual,1982-04-16 00:00:00,50.523136,67.5,0.018844308767909324,0.006743998109267624
r8i1p1f1,5,counterfactual,1985-02-15 00:00:00,25.906689,31.875,0.013043403825926059,0.0025207312352150124
r8i1p1f1,6,counterfactual,1985-05-16 12:00:00,-80.11268,152.25,0.024695581964285118,0.0
r8i1p1f1,7,counterfactual,1985-07-16 12:00:00,-76.8169,347.1,0.42951800710610155,0.02917446184125727
r8i1p1f1,8,counterfactual,1986-10-16 12:00:00,72.386955,321.1842,0.1297326525459761,0.004598865444342848
r8i1p1f1,9,counterfactual,1987-01-16 12:00:00,79.67807,274.5238,0.6855447794524232,0.0
r8i1p1f1,10,counterfactual,1987-02-15 00:00:00,-87.88733,37.35294,0.016345650155053626,0.002422983391129341
r8i1p1f1,11,counterfactual,1987-02-15 00:00:00,-20.12324,17.604166,0.32762948944135006,0.012991600046558416
r8i1p1f1,12,counterfactual,1988-01-16 12:00:00,59.299484,239.86842,0.0,0.0
r8i1p1f1,13,counterfactual,1988-04-16 00:00:00,-88.7324,156.25,0.0011567332315822743,0.0
r8i1p1f1,14,counterfactual,1988-07-16 12:00:00,-24.929575,298.05554,0.031006096212494838,0.011379622902204178
r8i1p1f1,15,counterfactual,1989-05-16 12:00:00,-72.44368,81.125,0.23163048072512904,0.0
r8i1p1f1,16,counterfactual,1989-05-16 12:00:00,-69.21127,124.13636,0.25428098430355917,0.002741552506156375
r8i1p1f1,17,counterfactual,1990-07-16 12:00:00,-77.15493,262.33334,0.5022764341974782,0.0
r8i1p1f1,18,counterfactual,1990-07-16 12:00:00,-73.521126,292.72726,0.33763933915540856,0.012850937244315075
r8i1p1f1,19,counterfactual,1991-01-16 12:00:00,-36.047535,144.6875,0.20239329659747585,0.01615437787032148
r8i1p1f1,20,counterfactual,1991-02-15 00:00:00,47.803577,108.53603,0.08000450598538267,0.009135361374986828
r8i1p1f1,21,counterfactual,1991-08-16 12:00:00,-85.631294,134.01785,0.24988624117295322,0.0
r8i1p1f1,22,counterfactual,1992-01-16 12:00:00,35.130783,244.46428,0.16823637239146572,0.011924276908661158
r8i1p1f1,23,counterfactual,1992-01-16 12:00:00,51.117577,245.59782,0.5097263777221126,0.0
r8i1p1f1,24,counterfactual,1992-01-16 12:00:00,71.06514,320.78125,0.6006938771051972,0.02253949710089931
r8i1p1f1,25,counterfactual,1992-02-15 12:00:00,13.198011,12.941176,0.0683403673596441,0.0015688216624473172
r8i1p1f1,26,counterfactual,1992-07-16 12:00:00,-71.257545,155.71428,0.4483020329254077,0.09121650758646938
r8i1p1f1,27,counterfactual,1992-12-16 12:00:00,69.34548,114.26471,0.1387933807569649,0.03287772024398661
r8i1p1f1,28,counterfactual,1993-01-16 12:00:00,60.369717,47.1875,0.44648681417024105,0.055389487411675375
r8i1p1f1,29,counterfactual,1995-10-16 12:00:00,-13.061847,306.30435,0.14462591515520273,0.024232686463935726
r8i1p1f1,30,counterfactual,1995-12-16 12:00:00,70.35212,69.0,0.4741394555881514,0.0038256773224317753
r8i1p1f1,31,counterfactual,1997-01-16 12:00:00,64.21504,222.13414,0.4390214663543036,0.0
r8i1p1f1,32,counterfactual,1997-04-16 00:00:00,-84.83016,109.31373,0.21265312108492784,0.01438376696210164
r8i1p1f1,33,counterfactual,1997-04-16 00:00:00,-83.892456,34.772728,0.10145604363796756,0.01658643556894701
r8i1p1f1,34,counterfactual,1997-04-16 00:00:00,55.098583,37.166668,0.3292951544681584,0.05513943830032342
r8i1p1f1,35,counterfactual,1997-10-16 12:00:00,-2.9961588,295.0,0.15532143513065855,0.0016404979350224114
r8i1p1f1,36,counterfactual,1998-05-16 12:00:00,-74.55459,108.184715,0.5079881139296483,0.0
r8i1p1f1,37,counterfactual,1998-12-16 12:00:00,54.597588,297.14285,0.07419264477857757,0.0
r8i1p1f1,38,counterfactual,1998-12-16 12:00:00,62.97138,95.96774,0.47345336574171204,0.10385906725171423
r8i1p1f1,39,counterfactual,1998-12-16 12:00:00,63.270073,163.80435,0.5180674526044318,0.18531468548704333
r8i1p1f1,40,counterfactual,1999-01-16 12:00:00,-29.31338,127.5,0.40730819160628984,0.0
r8i1p1f1,41,counterfactual,1999-02-15 00:00:00,55.81836,121.55173,0.25679863290849336,0.11191905109855715
r8i1p1f1,42,counterfactual,1999-03-16 12:00:00,21.034332,51.40625,0.3327416076162608,0.18402821286570803
r8i1p1f1,43,counterfactual,1999-03-16 12:00:00,27.781693,59.166668,0.5432039330120937,0.10794164163700815
r8i1p1f1,44,counterfactual,2000-04-16 00:00:00,-86.45945,227.67241,0.1564898670760666,0.011508011381511252
r8i1p1f1,45,counterfactual,2001-01-16 12:00:00,64.74539,150.38461,0.04230692908432465,0.056105245927161596
r8i1p1f1,46,counterfactual,2001-07-16 12:00:00,-79.56898,337.71085,0.2603318485787911,0.04723907539348715
r8i1p1f1,47,counterfactual,2001-07-16 12:00:00,-70.281685,40.27778,0.5332633179122346,0.0
r8i1p1f1,48,counterfactual,2001-11-16 00:00:00,64.87158,138.23529,0.3531990436182082,0.12394093866379718
r8i1p1f1,49,counterfactual,2002-02-15 00:00:00,34.101074,62.843136,0.20598898290008072,0.048425084459893464
r8i1p1f1,50,counterfactual,2002-12-16 12:00:00,67.273636,20.357143,0.18636253643382383,0.04750798828466907
r8i1p1f1,51,counterfactual,2002-12-16 12:00:00,81.242,337.27274,0.024182319261672025,0.0
r8i1p1f1,52,counterfactual,2003-03-16 12:00:00,68.10499,141.36363,0.24157138594783478,0.11941435107423393
r8i1p1f1,53,counterfactual,2003-05-16 12:00:00,43.822933,278.57144,0.02301831672262522,0.0
r8i1p1f1,54,counterfactual,2003-07-16 12:00:00,25.09859,85.25,0.2562033216991568,0.03297572805271365
r8i1p1f1,55,counterfactual,2003-09-16 00:00:00,-30.422537,26.25,0.35742424868722344,0.0
r8i1p1f1,56,counterfactual,2003-11-16 00:00:00,-10.684105,319.82144,0.34415527082954844,0.23455099577351057
r8i1p1f1,57,counterfactual,2003-11-16 00:00:00,19.901405,7.375,0.5272350907357797,0.13925750831428907
r8i1p1f1,58,counterfactual,2004-01-16 12:00:00,-22.240717,124.545456,0.3911761266833824,0.0
r8i1p1f1,59,counterfactual,2004-03-16 12:00:00,1.2676055,295.75,0.24220679013461177,0.03002478763576255
r8i1p1f1,60,counterfactual,2004-06-16 00:00:00,-68.83098,59.25,0.06246016701431578,0.0
r8i1p1f1,61,counterfactual,2005-02-15 00:00:00,-23.96927,117.72727,0.8069633289144627,0.0
r8i1p1f1,62,counterfactual,2005-03-16 12:00:00,17.112675,27.916666,0.27114183627848365,0.0368240638750601
r8i1p1f1,63,counterfactual,2005-03-16 12:00:00,24.718311,46.875,0.24686550716942912,0.011546213975432318
r8i1p1f1,64,counterfactual,2005-03-16 12:00:00,77.19718,335.5,0.7399005367265212,0.0
r8i1p1f1,65,counterfactual,2005-03-16 12:00:00,81.38027,290.75,0.33082061873136104,0.0
r8i1p1f1,66,counterfactual,2005-11-16 00:00:00,-3.169014,300.0,0.2785644873926376,0.07220353009335667
r8i1p1f1,67,counterfactual,2006-01-16 12:00:00,66.72215,311.5909,0.0406302454277746,0.006013435367753228
r8i1p1f1,68,counterfactual,2006-01-16 12:00:00,66.855965,210.64516,0.1056535577698332,0.0
r8i1p1f1,69,counterfactual,2006-02-15 00:00:00,1.8526543,290.19232,0.15579879675451902,0.003551953777471306
r8i1p1f1,70,counterfactual,2006-02-15 00:00:00,30.576185,68.63636,0.030684465685822948,0.002391892769833426
r8i1p1f1,71,counterfactual,2006-08-16 12:00:00,-83.77562,301.05173,0.010692527373434513,0.003378021213082838
r8i1p1f1,72,counterfactual,2007-02-15 00:00:00,12.94292,42.17105,0.22125177778425764,0.011494771242690383
r8i1p1f1,73,counterfactual,2007-02-15 00:00:00,12.295774,24.5,0.4883691024298571,0.0
r8i1p1f1,74,counterfactual,2007-04-16 00:00:00,30.53276,36.304348,0.3340843041920809,0.10446681992385887
r8i1p1f1,75,counterfactual,2007-06-16 00:00:00,-74.87325,145.83333,0.25945452980762274,0.0
r8i1p1f1,76,counterfactual,2007-07-16 12:00:00,25.605633,26.125,0.20207002466318524,0.09766665535867158
r8i1p1f1,77,counterfactual,2007-08-16 12:00:00,-11.353339,292.66306,0.3137369904278392,0.38504549270748056
r8i1p1f1,78,counterfactual,2007-10-16 12:00:00,-10.436619,20.333334,0.23975166971807027,0.055744195303006006
r8i1p1f1,79,counterfactual,2008-01-16 12:00:00,54.25352,120.0,0.652456152369917,0.3152111326573298
r8i1p1f1,80,counterfactual,2008-01-16 12:00:00,64.93412,109.879036,0.9488793970009202,0.4922550626380142
r8i1p1f1,81,counterfactual,2008-01-16 12:00:00,63.93486,67.03125,0.4551074528709874,0.053027674419490745
r8i1p1f1,82,counterfactual,2008-02-15 12:00:00,29.31338,265.85938,0.4613181152288288,0.11598001163074656
r8i1p1f1,83,counterfactual,2008-03-16 12:00:00,-80.24495,261.84784,0.5564743039620477,0.0
r8i1p1f1,84,counterfactual,2008-11-16 00:00:00,71.26761,148.75,0.4738009008033732,0.26794057304724017
r8i1p1f1,85,counterfactual,2009-01-16 12:00:00,72.116486,117.0946,0.0866660969728279,0.022921267274278234
r8i1p1f1,86,counterfactual,2009-02-15 00:00:00,28.732397,13.75,0.42486147082779824,0.29195213852496005
r8i1p1f1,87,counterfactual,2009-04-16 00:00:00,18.651913,264.2857,0.5759318149776722,0.2664883629526771
r8i1p1f1,88,counterfactual,2009-06-16 00:00:00,-80.51106,112.28571,0.8681398354882933,0.0
r8i1p1f1,89,counterfactual,2009-06-16 00:00:00,-77.71671,33.59155,0.7968347466923397,0.0
r8i1p1f1,90,counterfactual,2009-06-16 00:00:00,-72.71447,61.363636,0.7602560346040795,0.027648086752955936
r8i1p1f1,91,counterfactual,2009-06-16 00:00:00,-70.24989,94.1129,0.74312796426543,0.0
r8i1p1f1,92,counterfactual,2009-06-16 00:00:00,47.42958,2.0833333,0.030450449182370387,0.0021881010095019526
r8i1p1f1,93,counterfactual,2009-10-16 12:00:00,9.022369,40.441177,0.3926147648000812,0.0
r8i1p1f1,94,counterfactual,2010-05-16 12:00:00,48.461544,126.92308,0.6058242668150553,0.1838836439015089
r8i1p1f1,95,counterfactual,2010-07-16 12:00:00,56.661976,14.3125,0.4358209589772868,0.12604875619336608
r8i1p1f1,96,counterfactual,2011-02-15 00:00:00,29.219387,257.41525,0.5720292070940082,0.24676378741173932
r8i1p1f1,97,counterfactual,2011-02-15 00:00:00,43.918804,122.05882,0.8882419568287441,0.19054640880610596
r8i1p1f1,98,counterfactual,2011-03-16 12:00:00,48.499687,25.108696,0.007284972309711146,0.004628542225119103
r8i1p1f1,99,counterfactual,2011-05-16 12:00:00,31.78765,5.3846154,0.4663909943378858,0.2540367905917069
r8i1p1f1,100,counterfactual,2012-01-16 12:00:00,63.405636,37.0,0.7860732958645829,0.2984416076880534
r8i1p1f1,101,counterfactual,2012-03-16 12:00:00,16.09859,355.25,0.26404325915033,0.050750020270892704
r8i1p1f1,102,counterfactual,2012-03-16 12:00:00,18.507042,3.0,0.3390757235638646,0.07710365629951021
r8i1p1f1,103,counterfactual,2012-04-16 00:00:00,-88.253525,166.0,0.1642881613671202,0.0
r8i1p1f1,104,counterfactual,2012-04-16 00:00:00,-88.34662,239.89131,0.3369732458853506,0.0
r8i1p1f1,105,counterfactual,2012-04-16 00:00:00,-84.38632,334.2857,0.3221401254731977,0.04812018505538029
r8i1p1f1,106,counterfactual,2012-05-16 12:00:00,24.084505,100.90909,0.3320360097168603,0.0
r8i1p1f1,107,counterfactual,2013-01-16 12:00:00,65.44014,172.75,0.21740227160565817,0.08809801129200279
r8i1p1f1,108,counterfactual,2013-04-16 00:00:00,49.43662,275.46875,0.3155164065071664,0.0
r8i1p1f1,109,counterfactual,2014-01-16 12:00:00,40.225353,271.83334,0.003924195569407485,0.0
r8i1p1f1,110,counterfactual,2014-01-16 12:00:00,56.3662,77.333336,1.9351717350790665e-07,9.049486550416486e-05
r8i1p1f1,111,counterfactual,2014-04-16 00:00:00,46.204227,281.25,0.07228227646784169,0.0
r8i1p1f1,112,counterfactual,2014-04-16 00:00:00,48.053776,262.27274,0.375666650870203,0.0
r8i1p1f1,113,counterfactual,2014-11-16 00:00:00,-15.9624405,28.148148,0.24664480168558767,0.07240557031847805
r9i1p1f1,0,factual,1981-01-16 12:00:00,66.85687,221.45221,0.9989916000553686,0.9655524255725088
r9i1p1f1,1,factual,1981-10-16 12:00:00,-17.112677,302.03125,0.26917694583741025,0.9813537189477138
r9i1p1f1,2,factual,1982-06-16 00:00:00,-73.74033,84.51128,0.9763169470503062,0.7250520699852541
r9i1p1f1,3,factual,1983-08-16 12:00:00,-85.65392,128.03572,0.9316150053827638,0.7177182531081363
r9i1p1f1,4,factual,1983-08-16 12:00:00,-78.77265,272.85715,0.9485938490813163,0.6480303962811245
r9i1p1f1,5,factual,1983-09-16 00:00:00,-77.563774,256.8243,0.9878821281080307,0.6291611282104308
r9i1p1f1,6,factual,1984-12-16 12:00:00,60.338028,102.03846,0.9894567299736413,0.9229304276176885
r9i1p1f1,7,factual,1985-01-16 12:00:00,44.30858,125.11364,0.7268867341816702,0.8889880302838513
r9i1p1f1,8,factual,1985-04-16 00:00:00,38.66197,32.67857,0.9562469608679276,0.9705290181504784
r9i1p1f1,9,factual,1985-10-16 12:00:00,49.2676,57.333332,0.9649520541122,0.7533364099031897
r9i1p1f1,10,factual,1985-11-16 00:00:00,4.2698298,32.763157,0.2770293429678672,0.9888043567698813
r9i1p1f1,11,factual,1986-02-15 00:00:00,33.732395,277.5,0.9465318773708281,0.8860028846862508
r9i1p1f1,12,factual,1986-04-16 00:00:00,25.225353,94.5,0.7519091600784715,0.964726240390536
r9i1p1f1,13,factual,1986-06-16 00:00:00,-73.35313,48.493977,0.0,0.700768466448093
r9i1p1f1,14,factual,1986-06-16 00:00:00,-81.89501,76.06061,0.9491995075643067,0.6318786829374599
r9i1p1f1,15,factual,1986-09-16 00:00:00,-84.87196,340.68182,0.9776084759807856,0.6145975907905752
r9i1p1f1,16,factual,1987-09-16 00:00:00,50.450703,13.5,0.8976404418031637,0.933392470083155
r9i1p1f1,17,factual,1988-02-15 12:00:00,-31.007587,133.46153,0.7750419946599987,0.9137266945839824
r9i1p1f1,18,factual,1988-03-16 12:00:00,76.943665,307.5,0.4025567333397223,0.9719083326465009
r9i1p1f1,19,factual,1989-08-16 12:00:00,-23.843056,136.30952,0.5853593805768798,0.8448818457598647
r9i1p1f1,20,factual,1989-10-16 12:00:00,-28.483843,28.235294,0.49125639282393474,0.9831804893190736
r9i1p1f1,21,factual,1989-10-16 12:00:00,-10.901408,22.5,0.7308054514143317,0.9993951220202151
r9i1p1f1,22,factual,1991-01-16 12:00:00,64.72711,120.0,0.9909928284113972,0.9815665723184116
r9i1p1f1,23,factual,1991-05-16 12:00:00,53.855133,9.714286,0.8926704609862558,0.9755775139000534
r9i1p1f1,24,factual,1992-03-16 12:00:00,22.76995,12.222222,0.8246505018881009,0.9972495119498893
r9i1p1f1,25,factual,1993-01-16 12:00:00,43.167114,100.202705,0.8730377456114636,0.9589047168878428
r9i1p1f1,26,factual,1993-02-15 00:00:00,67.2676,166.66667,0.9786288495286131,0.9886566623010266
r9i1p1f1,27,factual,1993-09-16 00:00:00,-27.96189,307.05884,0.7745972964362358,0.8765052473367242
r9i1p1f1,28,factual,1993-12-16 12:00:00,69.14486,76.90476,0.9878257269958304,0.9419637120472635
r9i1p1f1,29,factual,1994-01-16 12:00:00,52.764088,251.29465,0.8109052745194406,0.6203374936460724
r9i1p1f1,30,factual,1994-02-15 00:00:00,16.732395,346.5,0.7368952858354016,0.9967496265858198
r9i1p1f1,31,factual,1994-04-16 00:00:00,28.204226,64.375,0.6980882651830647,0.8892001031777624
r9i1p1f1,32,factual,1994-06-16 00:00:00,-69.71831,293.0,0.6566815568247168,0.650696271780659
r9i1p1f1,33,factual,1994-06-16 00:00:00,-68.68118,142.95454,0.8630835430944253,0.6106158942461153
r9i1p1f1,34,factual,1995-12-16 12:00:00,31.56338,270.25,0.6228868241628437,0.8366276381442841
r9i1p1f1,35,factual,1996-01-16 12:00:00,59.476635,40.198864,0.907585585294131,0.9070712760222474
r9i1p1f1,36,factual,1996-02-15 12:00:00,-19.410212,125.390625,0.7342276435636081,0.9583873606524482
r9i1p1f1,37,factual,1996-03-16 12:00:00,23.59697,24.862637,0.8676231859771322,0.9939645711011262
r9i1p1f1,38,factual,1996-07-16 12:00:00,-79.95666,114.61539,0.6464845539514725,0.8356710754839902
r9i1p1f1,39,factual,1997-08-16 12:00:00,-80.95774,252.54167,0.6400440559396581,0.6432450750511196
r9i1p1f1,40,factual,1997-12-16 12:00:00,60.026176,244.42477,0.9615937544567944,0.8815083922670448
r9i1p1f1,41,factual,1997-12-16 12:00:00,72.639305,99.78261,0.9696883436475155,0.9773261238857119
r9i1p1f1,42,factual,1998-05-16 12:00:00,30.633802,355.0,0.642058378413369,0.9731095483317957
r9i1p1f1,43,factual,1999-03-16 12:00:00,-26.830986,124.166664,0.7839719181390271,0.9198316606494374
r9i1p1f1,44,factual,2000-01-16 12:00:00,44.873238,21.666666,0.7292699335402903,0.9061367066848676
r9i1p1f1,45,factual,2000-02-15 12:00:00,-35.221325,140.89285,0.727543764267695,0.8877403252800419
r9i1p1f1,46,factual,2001-03-16 12:00:00,-31.202604,295.3846,0.8744124996996904,0.7567123185844177
r9i1p1f1,47,factual,2001-06-16 00:00:00,-23.413424,300.44116,0.7370198982646656,0.9218196690994269
r9i1p1f1,48,factual,2001-08-16 12:00:00,-25.352112,130.0,0.8905724027107792,0.8925683392707908
r9i1p1f1,49,factual,2001-09-16 00:00:00,-22.273645,146.96428,0.8767531410557103,0.9929799579743656
r9i1p1f1,50,factual,2002-12-16 12:00:00,-13.056337,37.0,0.6882195146672049,0.9993003418343076
r9i1p1f1,51,factual,2003-01-16 12:00:00,18.538733,48.90625,0.6491035223123633,0.9945197298911844
r9i1p1f1,52,factual,2003-01-16 12:00:00,80.43535,278.63635,0.9802527376511863,0.9914820277309684
